p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,0,24,PNA,2,2,-10.88456917,125,DONE,2052.662054,some_value,frontier00760,2211.548979
64,0,27,GAT,5,2,-10.96161556,33,DONE,413.6270425,some_value,frontier02411,554.1316595
32,0,28,GAT,6,2,-11.78504372,119,DONE,1917.066862,some_value,frontier02287,2068.929492
32,0,28,PNA,1,2,-12.0136013,151,DONE,2537.830544,some_value,frontier01278,2809.268917
64,0,27,PNA,1,1,-12.05837917,148,DONE,2476.966987,some_value,frontier01532,2616.822145
32,0,24,PNA,5,2,-12.19901943,93,DONE,1452.220334,some_value,frontier01148,1658.459511
64,0,32,PNA,3,1,-13.17745399,115,DONE,1883.047476,some_value,frontier02411,2055.859729
32,0,26,PNA,4,2,-13.78261566,60,DONE,833.4186146,some_value,frontier00760,1025.370845
32,0,32,PNA,5,1,-14.73972607,134,DONE,2210.089609,some_value,frontier01148,2414.777268
32,0,27,PNA,6,2,-14.8104763,87,DONE,1328.400598,some_value,frontier02030,1548.636546
64,0,24,PNA,1,1,-14.90685844,127,DONE,2068.805968,some_value,frontier02538,2209.623444
32,0,27,PNA,4,2,-15.07278156,57,DONE,747.0038168,some_value,frontier02411,936.1971102
64,0,22,PNA,6,2,-17.09614182,100,DONE,1553.668935,some_value,frontier02287,1775.223502
64,0,27,PNA,2,2,-17.24687767,156,DONE,2616.82139,some_value,frontier01779,2809.269515
64,0,30,PNA,1,1,-19.04350471,110,DONE,1775.404027,some_value,frontier02287,1916.908181
32,0,32,PNA,3,1,-19.10286713,118,DONE,1911.177601,some_value,frontier02030,2082.067927
64,0,17,PNA,2,1,-19.39667892,15,DONE,160.6451976,some_value,frontier02030,315.419193
32,0,27,PNA,5,2,-19.96057892,90,DONE,1332.757005,some_value,frontier01909,1536.581631
32,0,14,PNA,1,2,-25.93693733,12,DONE,110.1235688,some_value,frontier01278,250.1906135
64,0,28,PNA,2,1,-27.09972,102,DONE,1654.746816,some_value,frontier01278,1811.13879
64,0,32,PNA,2,1,-28.48113441,106,DONE,1740.390552,some_value,frontier01779,1897.475172
64,0,31,PNA,2,1,-31.18588638,108,DONE,1754.60278,some_value,frontier02030,1911.017374
64,0,6,PNA,2,1,-38.5779953,14,DONE,159.1294646,some_value,frontier00760,316.9727051
32,0,32,PNA,6,2,-38.68214035,88,DONE,1330.591543,some_value,frontier02411,1552.492957
64,0,30,PNA,2,2,-40.55857849,158,DONE,2621.590026,some_value,frontier02287,2809.268518
32,0,23,PNA,6,2,-40.80413818,96,DONE,1519.548527,some_value,frontier01779,1740.234609
64,0,23,PNA,6,2,-45.54287338,97,DONE,1536.775554,some_value,frontier01909,1756.25346
64,0,32,PNA,1,1,-56.23139954,109,DONE,1756.464252,some_value,frontier01909,1896.042629
64,0,30,PNA,2,1,-67.5222168,103,DONE,1658.619,some_value,frontier01148,1815.326123
64,0,7,PNA,3,1,-72.67861176,1,DONE,0.05268383,some_value,frontier01148,180.001931
32,0,6,PNA,4,1,-104.1983566,5,DONE,0.053168058,some_value,frontier01909,194.5566416
64,0,8,PNA,4,2,-418.4160767,17,DONE,180.0381126,some_value,frontier01148,370.2494595
