p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,2,4,SchNet,2,2,-1935.992432,41,DONE,1654.761118,some_value,frontier06387,1847.887228
32,4,32,DimeNet,6,1,-1954.192383,81,DONE,3007.784849,some_value,frontier07791,3542.728052
64,2,12,EGNN,4,2,-1961.968872,181,DONE,5827.918253,some_value,frontier07534,6089.436941
64,4,32,EGNN,5,2,-1982.291992,10,DONE,202.5937655,some_value,frontier07534,496.7473586
64,4,8,EGNN,5,2,-2028.336792,171,DONE,5506.057735,some_value,frontier07533,5801.259602
64,2,4,DimeNet,3,2,-2050.331055,19,DONE,496.9057381,some_value,frontier07534,1420.89689
64,2,24,DimeNet,1,2,-2097.236328,183,DONE,5875.280632,some_value,frontier07791,6091.007514
32,4,32,DimeNet,4,2,-2100.55127,79,DONE,2958.230974,some_value,frontier07789,3370.930725
64,2,12,DimeNet,3,2,-2157.475342,191,DONE,6091.16766,some_value,frontier07791,6438.517352
32,2,32,DimeNet,3,2,-2194.991455,42,DONE,1683.062063,some_value,frontier07791,2028.467058
64,4,4,EGNN,5,2,-2198.224609,134,DONE,4571.013224,some_value,frontier07533,4866.732512
64,4,4,PNA,4,1,-2209.237061,136,DONE,4606.053915,some_value,frontier08047,4930.287652
64,4,8,EGNN,2,2,-2248.851074,143,DONE,4857.311829,some_value,frontier07791,5047.001627
32,4,4,PNA,4,1,-2275.391602,132,DONE,4490.635497,some_value,frontier06387,4815.888276
32,4,8,DimeNet,2,2,-2302.777344,85,DONE,3145.510704,some_value,frontier07918,3425.889376
32,4,24,DimeNet,3,2,-2341.553955,26,DONE,1306.832086,some_value,frontier06387,1654.625592
32,2,32,DimeNet,1,2,-2372.455811,49,DONE,1962.525043,some_value,frontier07534,2180.529683
64,4,8,DimeNet,6,2,-2387.980713,66,DONE,2453.877258,some_value,frontier08047,2996.830373
32,4,12,SchNet,1,2,-2439.273926,120,DONE,4241.784591,some_value,frontier07534,4399.885112
64,4,4,DimeNet,1,1,-2481.314209,124,DONE,4319.410788,some_value,frontier07791,4533.997749
64,4,4,DimeNet,6,2,-2524.344238,67,DONE,2469.159058,some_value,frontier07791,3007.624218
64,4,4,PNA,2,1,-2586.154785,127,DONE,4400.053125,some_value,frontier07534,4621.634522
32,2,32,DimeNet,2,2,-2598.835938,48,DONE,1876.89635,some_value,frontier07533,2162.032958
64,4,24,DimeNet,1,2,-2688.374756,184,DONE,5920.327988,some_value,frontier07789,6135.457752
32,2,4,DimeNet,6,2,-2703.561523,6,DONE,0.0545609,some_value,frontier07789,551.6784592
