p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,2,16,GAT,4,1,-1.88481724,162,DONE,5029.880277,some_value,frontier07920,5313.492519
32,2,24,GAT,4,2,-1.88858175,195,DONE,6099.821425,some_value,frontier07793,6386.472096
64,4,32,GAT,5,1,-1.90070677,114,DONE,3611.613301,some_value,frontier07920,3935.658332
32,2,24,GAT,6,1,-1.90545142,145,DONE,4526.097507,some_value,frontier07402,4897.702065
32,2,32,GAT,2,2,-1.91729999,203,DONE,6375.067457,some_value,frontier08047,6783.538307
32,2,12,GAT,5,1,-1.92077959,188,DONE,5883.019831,some_value,frontier07920,6209.078545
64,4,32,PNA,2,2,-1.92827034,28,DONE,690.9074724,some_value,frontier06769,938.5052269
64,2,12,GAT,2,1,-1.9329288,206,DONE,6431.384815,some_value,frontier06768,6783.538981
64,4,24,PNA,3,2,-1.93811452,137,DONE,4363.752929,some_value,frontier06510,4661.18577
32,4,24,GAT,3,1,-1.94610214,207,DONE,6448.982288,some_value,frontier07920,6783.537581
64,4,32,GAT,2,1,-1.94959486,18,DONE,380.8176582,some_value,frontier06510,576.6042557
64,4,12,GAT,5,2,-1.97172964,196,DONE,6104.204032,some_value,frontier06768,6431.177609
32,2,24,PNA,1,2,-1.97532487,151,DONE,4692.128102,some_value,frontier06769,4892.113508
32,2,16,GAT,3,2,-1.99203968,178,DONE,5521.530177,some_value,frontier06510,5761.881338
32,2,32,PNA,2,2,-1.9925921,139,DONE,4385.692716,some_value,frontier07920,4635.519174
64,2,16,PNA,2,2,-1.99499619,107,DONE,3384.494352,some_value,frontier08047,3632.704279
32,2,4,GAT,6,2,-1.99572241,6,DONE,0.053349495,some_value,frontier07793,377.1714182
32,4,32,PNA,1,2,-1.9959631,27,DONE,676.9776196,some_value,frontier07281,876.4502394
32,4,16,GAT,4,2,-1.99816239,174,DONE,5440.608561,some_value,frontier07793,5724.588343
32,4,24,PNA,4,2,-1.9988029,54,DONE,1555.37781,some_value,frontier08191,1896.955348
32,4,24,PNA,5,1,-2.0091753,58,DONE,1673.119224,some_value,frontier06769,2062.047383
64,4,32,GAT,6,2,-2.03142858,123,DONE,3842.451237,some_value,frontier07793,4219.020202
32,4,32,GAT,6,2,-2.03388548,121,DONE,3750.835848,some_value,frontier06768,4126.492065
32,4,32,GAT,4,1,-2.03430438,136,DONE,4284.015592,some_value,frontier08191,4567.539692
64,2,16,GAT,6,2,-2.0456934,152,DONE,4746.044482,some_value,frontier06768,5121.308377
64,2,24,PNA,5,2,-2.05537701,76,DONE,2241.76525,some_value,frontier08191,2632.410576
64,4,4,GAT,4,1,-2.05580306,194,DONE,6091.774591,some_value,frontier08047,6374.919771
64,2,32,GAT,1,2,-2.06228685,104,DONE,3296.981055,some_value,frontier07281,3491.545636
64,2,24,GAT,2,1,-2.06710577,110,DONE,3490.790983,some_value,frontier06510,3686.631981
64,4,16,GAT,3,1,-2.07923555,171,DONE,5313.644291,some_value,frontier07920,5552.16196
32,2,12,GAT,6,2,-2.10344172,200,DONE,6225.509295,some_value,frontier07662,6783.537179
64,2,4,GAT,2,2,-2.12632465,2,DONE,0.052859545,some_value,frontier06769,201.0960526
32,2,8,GAT,5,1,-2.12836504,193,DONE,6086.263179,some_value,frontier06510,6409.437504
32,4,32,PNA,1,1,-2.12849259,150,DONE,4661.32248,some_value,frontier06510,4861.441556
32,2,32,GAT,3,1,-2.14736795,172,DONE,5314.438583,some_value,frontier08191,5554.315998
64,4,16,PNA,2,2,-2.15776873,112,DONE,3503.683485,some_value,frontier06768,3750.674389
