p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,4,8,PNA,5,2,-0.24750733,16,DONE,529.0309508,some_value,frontier10214,997.5243888
64,4,12,PNA,3,2,-0.24846874,137,DONE,5849.435431,some_value,frontier03446,6226.105162
64,4,32,PNA,2,2,-0.24856734,119,DONE,5161.300284,some_value,frontier09439,5481.123739
64,2,32,DimeNet,3,1,-0.24939436,145,DONE,6226.379446,some_value,frontier03446,6684.114526
64,2,16,PNA,2,1,-0.24979553,14,DONE,400.4119716,some_value,frontier09439,717.8239326
32,4,16,PNA,6,2,-0.24995691,110,DONE,4640.995026,some_value,frontier09439,5161.11596
32,4,24,EGNN,6,1,-0.2523967,42,DONE,1651.03251,some_value,frontier09057,2083.534776
32,4,24,EGNN,1,2,-0.25251335,55,DONE,2332.902971,some_value,frontier09216,2590.041216
64,4,32,EGNN,3,1,-0.2526415,1,DONE,0.054315567,some_value,frontier03697,335.0931818
64,4,32,DimeNet,6,2,-0.25305632,45,DONE,1798.771784,some_value,frontier09439,2451.705884
64,2,16,DimeNet,1,2,-0.25330392,71,DONE,2809.508983,some_value,frontier09329,3139.702981
32,4,12,DimeNet,3,2,-0.2537604,3,DONE,0.054584742,some_value,frontier08308,465.8863347
64,2,24,SchNet,2,2,-0.25494194,63,DONE,2511.463,some_value,frontier09329,2809.349992
64,4,32,SchNet,2,1,-0.25500005,18,DONE,607.1882782,some_value,frontier03697,898.850769
32,4,32,PNA,6,2,-0.25577378,26,DONE,898.9957178,some_value,frontier03697,1417.496229
64,2,24,SchNet,1,2,-0.25630888,61,DONE,2496.082333,some_value,frontier10214,2758.579826
32,4,24,SchNet,4,2,-0.25660723,108,DONE,4473.666037,some_value,frontier08308,4832.091552
64,2,12,DimeNet,4,1,-0.25691813,113,DONE,4779.580901,some_value,frontier09329,5301.786828
64,4,24,DimeNet,4,1,-0.25776237,120,DONE,5177.276753,some_value,frontier09057,5698.284791
64,2,12,PNA,3,2,-0.2581225,138,DONE,5881.040994,some_value,frontier09439,6253.362117
64,2,32,DimeNet,4,2,-0.25886104,139,DONE,5909.70704,some_value,frontier09068,6433.101121
64,2,4,DimeNet,1,2,-0.25893283,69,DONE,2758.738147,some_value,frontier10214,3089.514576
64,4,12,PNA,4,1,-0.2606447,141,DONE,6041.799913,some_value,frontier09329,6458.526602
