p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
64,0,26,SchNet,2,1,-0.00129374,18,DONE,352.9315758,some_value,frontier01782,521.8506489
64,0,25,SchNet,2,2,-0.00131398,2,DONE,0.055239439,some_value,frontier01660,182.3821208
32,0,30,DimeNet,4,2,-0.00136347,117,DONE,2146.815474,some_value,frontier02034,2519.006833
64,0,14,SchNet,2,1,-0.00136894,4,DONE,0.055485487,some_value,frontier01915,180.0818386
64,0,26,SchNet,1,2,-0.00150417,11,DONE,180.4390543,some_value,frontier01915,339.5512118
32,0,31,DimeNet,4,2,-0.00152824,120,DONE,2186.820629,some_value,frontier02427,2556.842069
64,0,31,DimeNet,4,2,-0.00172985,122,DONE,2260.263715,some_value,frontier01150,2632.361224
64,0,30,DimeNet,4,2,-0.00173189,113,DONE,2104.057579,some_value,frontier01915,2476.902136
32,0,29,DimeNet,4,2,-0.00190648,118,DONE,2153.464934,some_value,frontier01782,2520.722908
64,0,3,EGNN,5,2,-0.00259321,23,DONE,433.9717896,some_value,frontier02427,615.9404683
64,0,21,DimeNet,6,2,-0.00316753,7,DONE,0.055838108,some_value,frontier02427,433.8126891
32,0,32,DimeNet,6,2,-0.00323881,126,DONE,2328.71932,some_value,frontier01534,2752.772934
64,0,2,EGNN,6,2,-0.00499118,24,DONE,434.5220814,some_value,frontier02166,626.1845465
32,0,2,DimeNet,6,1,-0.00499309,0,DONE,0.054857731,some_value,frontier01150,429.6204259
32,0,2,EGNN,5,2,-0.00499439,44,DONE,832.5929093,some_value,frontier02684,1020.652347
64,0,2,EGNN,5,2,-0.00499628,22,DONE,429.7801898,some_value,frontier01150,615.0898647
32,0,31,DimeNet,6,2,-0.06156076,125,DONE,2326.21698,some_value,frontier01660,2750.692987
32,0,19,DimeNet,6,2,-1.12683904,6,DONE,0.055712461,some_value,frontier02166,434.3449206
