p:dim_headlayers,p:global_attn_heads,p:hidden_dim,p:mpnn_type,p:num_conv_layers,p:num_headlayers,objective,job_id,job_status,m:timestamp_submit,m:some_info,m:dequed,m:timestamp_gather
32,2,12,SchNet,4,1,-0.00076698,21,DONE,858.3920805,some_value,frontier03447,1224.621987
64,2,32,DimeNet,1,1,-0.00080984,126,DONE,6394.364176,some_value,frontier10217,6887.647146
64,2,16,DimeNet,4,1,-0.00081009,89,DONE,4047.958225,some_value,frontier06632,4759.931502
32,2,12,SchNet,5,1,-0.00082182,22,DONE,859.0957527,some_value,frontier09058,1257.511515
64,4,32,EGNN,5,2,-0.00082449,10,DONE,304.0753419,some_value,frontier06765,705.2863734
32,2,4,DimeNet,4,2,-0.00083836,115,DONE,5656.285252,some_value,frontier09440,6360.49609
32,2,8,EGNN,3,1,-0.00085276,26,DONE,939.0740759,some_value,frontier06632,1266.585116
32,2,16,DimeNet,6,2,-0.00087186,106,DONE,5093.997057,some_value,frontier03700,5948.098804
64,2,16,DimeNet,2,2,-0.00087787,98,DONE,4644.718964,some_value,frontier09058,5215.007772
32,4,4,DimeNet,4,2,-0.00088043,101,DONE,4760.102893,some_value,frontier06632,5465.434979
32,2,12,EGNN,3,2,-0.0009123,30,DONE,1224.780965,some_value,frontier03447,1558.489055
32,2,12,DimeNet,3,2,-0.00093231,86,DONE,3945.564527,some_value,frontier03700,4594.453152
64,4,16,DimeNet,3,1,-0.00095501,44,DONE,1668.435169,some_value,frontier10217,2305.353132
64,4,8,SchNet,2,1,-0.00103799,4,DONE,0.052790165,some_value,frontier06765,304.0277305
32,2,4,EGNN,4,1,-0.0010467,64,DONE,2777.229169,some_value,frontier03447,3143.187011
64,2,16,DimeNet,2,1,-0.0010578,92,DONE,4194.222346,some_value,frontier10217,4766.068076
64,4,8,EGNN,4,1,-0.00106497,123,DONE,6097.2257,some_value,frontier06632,6460.327822
32,4,8,EGNN,5,2,-0.00109893,81,DONE,3784.451352,some_value,frontier09331,4184.513649
32,2,12,PNA,4,1,-0.00111927,20,DONE,851.2639036,some_value,frontier10217,1268.726396
32,2,24,EGNN,4,1,-0.00113652,32,DONE,1231.045482,some_value,frontier09331,1593.568446
64,4,32,EGNN,2,1,-0.00116576,15,DONE,566.830374,some_value,frontier03830,863.3756487
32,4,12,DimeNet,3,2,-0.00120421,3,DONE,0.052658319,some_value,frontier06632,644.9529068
32,4,16,PNA,6,1,-0.00122908,13,DONE,381.1919756,some_value,frontier06890,901.6501987
32,2,32,EGNN,4,1,-0.0013036,27,DONE,963.70839,some_value,frontier06765,1328.098435
64,2,16,EGNN,5,1,-0.00130683,54,DONE,2305.522592,some_value,frontier10217,2704.379522
32,2,16,EGNN,4,1,-0.0013535,34,DONE,1266.760912,some_value,frontier06632,1631.096213
64,4,8,EGNN,5,1,-0.00136455,124,DONE,6132.751374,some_value,frontier06890,6528.227923
32,4,8,EGNN,6,2,-0.00138888,75,DONE,3457.090325,some_value,frontier06890,3891.124742
64,2,16,PNA,2,1,-0.00140469,14,DONE,530.0168917,some_value,frontier10217,851.1033881
64,2,16,EGNN,6,1,-0.00142513,55,DONE,2340.813967,some_value,frontier03447,2776.914415
32,4,12,EGNN,1,2,-0.00144488,76,DONE,3533.960894,some_value,frontier10217,3794.504287
64,2,16,EGNN,4,1,-0.00146204,37,DONE,1328.243055,some_value,frontier06765,1692.002978
64,4,32,SchNet,2,1,-0.00148468,18,DONE,644.9805608,some_value,frontier06632,938.9051025
32,2,16,DimeNet,4,2,-0.00149849,104,DONE,4792.249732,some_value,frontier06765,5500.745809
32,2,16,EGNN,6,1,-0.001533,73,DONE,3143.339743,some_value,frontier03447,3577.579777
32,2,32,EGNN,6,1,-0.00153499,29,DONE,1041.78629,some_value,frontier09440,1474.856975
32,4,16,EGNN,5,1,-0.00158517,85,DONE,3891.28092,some_value,frontier06890,4287.985846
32,2,16,SchNet,4,1,-0.00184999,23,DONE,861.3224921,some_value,frontier09331,1230.876671
64,4,16,SchNet,1,2,-0.00203718,11,DONE,305.7351193,some_value,frontier03830,566.8039029
32,2,8,EGNN,6,1,-0.00205,61,DONE,2704.537167,some_value,frontier10217,3136.47561
32,4,16,EGNN,5,2,-0.00261761,84,DONE,3818.469511,some_value,frontier06765,4220.136381
32,2,32,EGNN,5,1,-0.00266256,28,DONE,975.0233202,some_value,frontier03700,1374.583875
64,2,32,EGNN,4,1,-0.00293149,33,DONE,1257.698931,some_value,frontier09058,1624.652409
64,4,8,EGNN,6,2,-0.00317105,78,DONE,3613.773305,some_value,frontier06632,4047.769584
64,4,32,EGNN,3,1,-0.00353861,1,DONE,0.052392483,some_value,frontier03700,339.4658685
64,4,8,EGNN,6,1,-0.00434782,77,DONE,3577.741043,some_value,frontier03447,4012.868272
32,2,12,PNA,1,2,-0.0047741,12,DONE,339.4937718,some_value,frontier03700,610.7712059
32,4,8,EGNN,6,1,-0.00603108,74,DONE,3198.877488,some_value,frontier09058,3632.676291
